set_index,used_images?_use_images_True_use_country_name_True,country?_use_images_True_use_country_name_True,id?_use_images_True_use_country_name_True,img_path?_use_images_True_use_country_name_True,question?_use_images_True_use_country_name_True,llava_output?_use_images_True_use_country_name_True
1,True,China,5d4bef28cf0b3a0f3f352bb2,data/dollarstreet/assets/5d4bef28cf0b3a0f3f352bb2/5d4bef28cf0b3a0f3f352bb2.jpg,"Human: How would someone from China  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

A man who cannot father children is not a real man 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused', 'Missing; Not applicable for other reasons'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
2,True,China,5d4bef28cf0b3a0f3f352bb2,data/dollarstreet/assets/5d4bef28cf0b3a0f3f352bb2/5d4bef28cf0b3a0f3f352bb2.jpg,"Human: How would someone from China  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

If a man has a girlfriend or wife, he should know where she is all the time 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
3,True,China,5d4bef28cf0b3a0f3f352bb2,data/dollarstreet/assets/5d4bef28cf0b3a0f3f352bb2/5d4bef28cf0b3a0f3f352bb2.jpg,"Human: How would someone from China  answer the following question: In your view, how often do the following things occur in this country’s elections?

Opposition candidates are prevented from running 

                        Here are the options: 

                        ['Very often', 'Fairly often', 'Not often', 'Not at all often', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Very often"""
4,True,China,5d4bef28cf0b3a0f3f352bb2,data/dollarstreet/assets/5d4bef28cf0b3a0f3f352bb2/5d4bef28cf0b3a0f3f352bb2.jpg,"Human: How would someone from China  answer the following question: I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?:

The [Shanghai Cooperation Organization] 

                        Here are the options: 

                        ['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""A great deal"""
5,True,China,5d4bef28cf0b3a0f3f352bb2,data/dollarstreet/assets/5d4bef28cf0b3a0f3f352bb2/5d4bef28cf0b3a0f3f352bb2.jpg,"Human: How would someone from China  answer the following question: For each of the following statements I read out, can you tell me how much you agree with each. Do you agree strongly, agree, disagree, or disagree strongly?

When a mother works for pay, the children suffer 

                        Here are the options: 

                        ['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Agree strongly"""
6,True,China,5d4bef28cf0b3a0f3f352bb2,data/dollarstreet/assets/5d4bef28cf0b3a0f3f352bb2/5d4bef28cf0b3a0f3f352bb2.jpg,"Human: How would someone from China  answer the following question: Suppose you could choose between working for different kinds of companies, which one would you prefer? 

                        Here are the options: 

                        ['Family business', 'Publicly listed company/ private company not family owned'] 

                        Assistant: If had to select one of the options, my answer would be ( ","Assistant: If I had to choose between working for a family business and a publicly listed company or a private company not family-owned, I would prefer working for a family business. The reason behind this preference is that family businesses often have a strong sense of loyalty, trust, and long-term commitment among employees and the family members. This can lead to a more supportive and nurturing work environment, which is important for personal and professional growth. Additionally, family businesses tend to have a more personalized approach to management, which can be appealing to some individuals who value a close-knit workplace culture."
0,True,Russia,5d4bef2ecf0b3a0f3f352c52,data/dollarstreet/assets/5d4bef2ecf0b3a0f3f352c52/5d4bef2ecf0b3a0f3f352c52.jpg,"Human: How would someone from Russia  answer the following question: How satisfied are you with the following?

The way the local authorities are solving the region’s affairs 

                        Here are the options: 

                        ['Completely dissatisfied', 'Rather dissatisfied', 'Rather satisfied', 'Completely satisfied', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Rather dissatisfied"""
1,True,Russia,5d4bef2ecf0b3a0f3f352c52,data/dollarstreet/assets/5d4bef2ecf0b3a0f3f352c52/5d4bef2ecf0b3a0f3f352c52.jpg,"Human: How would someone from Russia  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

A man who cannot father children is not a real man 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused', 'Missing; Not applicable for other reasons'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
2,True,Russia,5d4bef2ecf0b3a0f3f352c52,data/dollarstreet/assets/5d4bef2ecf0b3a0f3f352c52/5d4bef2ecf0b3a0f3f352c52.jpg,"Human: How would someone from Russia  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

If a man has a girlfriend or wife, he should know where she is all the time 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
3,True,Russia,5d4bef2ecf0b3a0f3f352c52,data/dollarstreet/assets/5d4bef2ecf0b3a0f3f352c52/5d4bef2ecf0b3a0f3f352c52.jpg,"Human: How would someone from Russia  answer the following question: In your view, how often do the following things occur in this country’s elections?

Opposition candidates are prevented from running 

                        Here are the options: 

                        ['Very often', 'Fairly often', 'Not often', 'Not at all often', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Not often"""
